0	0
1	3.08222e-09
2	6.13544e-09
3	9.15982e-09
4	1.21555e-08
5	1.51227e-08
6	1.80616e-08
7	2.09724e-08
8	2.38551e-08
9	2.67101e-08
10	2.95373e-08
11	3.23371e-08
12	3.51096e-08
13	3.78549e-08
14	4.05732e-08
15	4.32647e-08
16	4.59295e-08
17	4.85679e-08
18	5.11798e-08
19	5.37656e-08
20	5.63254e-08
21	5.88593e-08
22	6.13674e-08
23	6.38501e-08
24	6.63073e-08
25	6.87393e-08
26	7.11462e-08
27	7.35282e-08
28	7.58854e-08
29	7.82179e-08
30	8.0526e-08
31	8.28098e-08
32	8.50694e-08
33	8.7305e-08
34	8.95168e-08
35	9.17048e-08
36	9.38692e-08
37	9.60102e-08
38	9.8128e-08
39	1.00223e-07
40	1.02294e-07
41	1.04343e-07
42	1.06369e-07
43	1.08373e-07
44	1.10354e-07
45	1.12312e-07
46	1.14249e-07
47	1.16164e-07
48	1.18057e-07
49	1.19928e-07
50	1.21778e-07
51	1.23606e-07
52	1.25413e-07
53	1.27198e-07
54	1.28963e-07
55	1.30707e-07
56	1.3243e-07
57	1.34132e-07
58	1.35814e-07
59	1.37476e-07
60	1.39117e-07
61	1.40739e-07
62	1.4234e-07
63	1.43921e-07
64	1.45483e-07
65	1.47026e-07
66	1.48548e-07
67	1.50052e-07
68	1.51536e-07
69	1.53002e-07
70	1.54448e-07
71	1.55876e-07
72	1.57284e-07
73	1.58675e-07
74	1.60047e-07
75	1.614e-07
76	1.62736e-07
77	1.64053e-07
78	1.65353e-07
79	1.66634e-07
80	1.67898e-07
81	1.69144e-07
82	1.70373e-07
83	1.71585e-07
84	1.72779e-07
85	1.73956e-07
86	1.75117e-07
87	1.7626e-07
88	1.77387e-07
89	1.78497e-07
90	1.7959e-07
91	1.80667e-07
92	1.81728e-07
93	1.82772e-07
94	1.83801e-07
95	1.84813e-07
96	1.8581e-07
97	1.86791e-07
98	1.87756e-07
99	1.88706e-07
100	1.8964e-07
101	1.90559e-07
102	1.91463e-07
103	1.92352e-07
104	1.93226e-07
105	1.94085e-07
106	1.94929e-07
107	1.95759e-07
108	1.96574e-07
109	1.97374e-07
110	1.9816e-07
111	1.98932e-07
112	1.9969e-07
113	2.00434e-07
114	2.01164e-07
115	2.0188e-07
116	2.02582e-07
117	2.0327e-07
118	2.03945e-07
119	2.04607e-07
120	2.05255e-07
121	2.0589e-07
122	2.06512e-07
123	2.07121e-07
124	2.07717e-07
125	2.083e-07
126	2.0887e-07
127	2.09428e-07
128	2.09973e-07
129	2.10506e-07
130	2.11026e-07
131	2.11534e-07
132	2.1203e-07
133	2.12514e-07
134	2.12985e-07
135	2.13445e-07
136	2.13893e-07
137	2.14329e-07
138	2.14754e-07
139	2.15167e-07
140	2.15568e-07
141	2.15958e-07
142	2.16337e-07
143	2.16705e-07
144	2.17061e-07
145	2.17407e-07
146	2.17742e-07
147	2.18065e-07
148	2.18378e-07
149	2.18681e-07
150	2.18972e-07
151	2.19253e-07
152	2.19524e-07
153	2.19785e-07
154	2.20035e-07
155	2.20275e-07
156	2.20505e-07
157	2.20724e-07
158	2.20934e-07
159	2.21134e-07
160	2.21325e-07
161	2.21505e-07
162	2.21676e-07
163	2.21838e-07
164	2.2199e-07
165	2.22132e-07
166	2.22266e-07
167	2.2239e-07
168	2.22505e-07
169	2.2261e-07
170	2.22707e-07
171	2.22795e-07
172	2.22874e-07
173	2.22944e-07
174	2.23006e-07
175	2.23059e-07
176	2.23104e-07
177	2.2314e-07
178	2.23167e-07
179	2.23186e-07
180	2.23197e-07
181	2.232e-07
182	2.23195e-07
183	2.23181e-07
184	2.2316e-07
185	2.23131e-07
186	2.23094e-07
187	2.23049e-07
188	2.22996e-07
189	2.22936e-07
190	2.22868e-07
191	2.22793e-07
192	2.22711e-07
193	2.22621e-07
194	2.22523e-07
195	2.22419e-07
196	2.22307e-07
197	2.22188e-07
198	2.22063e-07
199	2.2193e-07
200	2.2179e-07
201	2.21644e-07
202	2.21491e-07
203	2.21331e-07
204	2.21164e-07
205	2.20991e-07
206	2.20811e-07
207	2.20625e-07
208	2.20433e-07
209	2.20234e-07
210	2.20029e-07
211	2.19817e-07
212	2.196e-07
213	2.19376e-07
214	2.19147e-07
215	2.18911e-07
216	2.18669e-07
217	2.18422e-07
218	2.18169e-07
219	2.1791e-07
220	2.17646e-07
221	2.17375e-07
222	2.171e-07
223	2.16818e-07
224	2.16532e-07
225	2.1624e-07
226	2.15942e-07
227	2.15639e-07
228	2.15331e-07
229	2.15018e-07
230	2.147e-07
231	2.14377e-07
232	2.14048e-07
233	2.13715e-07
234	2.13377e-07
235	2.13034e-07
236	2.12686e-07
237	2.12333e-07
238	2.11976e-07
239	2.11614e-07
240	2.11247e-07
241	2.10876e-07
242	2.10501e-07
243	2.10121e-07
244	2.09736e-07
245	2.09347e-07
246	2.08954e-07
247	2.08557e-07
248	2.08155e-07
249	2.0775e-07
250	2.0734e-07
251	2.06926e-07
252	2.06508e-07
253	2.06086e-07
254	2.05661e-07
255	2.05231e-07
256	2.04798e-07
257	2.0436e-07
258	2.03919e-07
259	2.03475e-07
260	2.03027e-07
261	2.02575e-07
262	2.02119e-07
263	2.01661e-07
264	2.01198e-07
265	2.00733e-07
266	2.00263e-07
267	1.99791e-07
268	1.99315e-07
269	1.98836e-07
270	1.98354e-07
271	1.97869e-07
272	1.9738e-07
273	1.96889e-07
274	1.96394e-07
275	1.95897e-07
276	1.95397e-07
277	1.94893e-07
278	1.94387e-07
279	1.93878e-07
280	1.93366e-07
281	1.92851e-07
282	1.92334e-07
283	1.91814e-07
284	1.91292e-07
285	1.90766e-07
286	1.90239e-07
287	1.89708e-07
288	1.89176e-07
289	1.8864e-07
290	1.88103e-07
291	1.87563e-07
292	1.87021e-07
293	1.86476e-07
294	1.85929e-07
295	1.8538e-07
296	1.84829e-07
297	1.84276e-07
298	1.8372e-07
299	1.83163e-07
300	1.82603e-07
301	1.82042e-07
302	1.81478e-07
303	1.80913e-07
304	1.80345e-07
305	1.79776e-07
306	1.79205e-07
307	1.78632e-07
308	1.78057e-07
309	1.77481e-07
310	1.76903e-07
311	1.76323e-07
312	1.75742e-07
313	1.75159e-07
314	1.74574e-07
315	1.73988e-07
316	1.734e-07
317	1.72811e-07
318	1.7222e-07
319	1.71628e-07
320	1.71035e-07
321	1.7044e-07
322	1.69844e-07
323	1.69247e-07
324	1.68648e-07
325	1.68049e-07
326	1.67447e-07
327	1.66845e-07
328	1.66242e-07
329	1.65637e-07
330	1.65032e-07
331	1.64425e-07
332	1.63817e-07
333	1.63209e-07
334	1.62599e-07
335	1.61988e-07
336	1.61377e-07
337	1.60764e-07
338	1.60151e-07
339	1.59537e-07
340	1.58922e-07
341	1.58306e-07
342	1.57689e-07
343	1.57072e-07
344	1.56454e-07
345	1.55835e-07
346	1.55216e-07
347	1.54596e-07
348	1.53975e-07
349	1.53354e-07
350	1.52732e-07
351	1.5211e-07
352	1.51487e-07
353	1.50864e-07
354	1.5024e-07
355	1.49615e-07
356	1.48991e-07
357	1.48366e-07
358	1.4774e-07
359	1.47114e-07
360	1.46488e-07
361	1.45862e-07
362	1.45235e-07
363	1.44608e-07
364	1.43981e-07
365	1.43354e-07
366	1.42726e-07
367	1.42098e-07
368	1.4147e-07
369	1.40842e-07
370	1.40214e-07
371	1.39585e-07
372	1.38957e-07
373	1.38329e-07
374	1.377e-07
375	1.37072e-07
376	1.36443e-07
377	1.35815e-07
378	1.35187e-07
379	1.34558e-07
380	1.3393e-07
381	1.33302e-07
382	1.32674e-07
383	1.32046e-07
384	1.31419e-07
385	1.30791e-07
386	1.30164e-07
387	1.29537e-07
388	1.2891e-07
389	1.28283e-07
390	1.27657e-07
391	1.27031e-07
392	1.26406e-07
393	1.2578e-07
394	1.25155e-07
395	1.24531e-07
396	1.23906e-07
397	1.23283e-07
398	1.22659e-07
399	1.22036e-07
400	1.21414e-07
401	1.20792e-07
402	1.2017e-07
403	1.19549e-07
404	1.18928e-07
405	1.18308e-07
406	1.17689e-07
407	1.1707e-07
408	1.16451e-07
409	1.15833e-07
410	1.15216e-07
411	1.146e-07
412	1.13984e-07
413	1.13368e-07
414	1.12754e-07
415	1.1214e-07
416	1.11526e-07
417	1.10914e-07
418	1.10302e-07
419	1.09691e-07
420	1.0908e-07
421	1.08471e-07
422	1.07862e-07
423	1.07254e-07
424	1.06646e-07
425	1.0604e-07
426	1.05434e-07
427	1.0483e-07
428	1.04226e-07
429	1.03622e-07
430	1.0302e-07
431	1.02419e-07
432	1.01819e-07
433	1.01219e-07
434	1.0062e-07
435	1.00023e-07
436	9.9426e-08
437	9.88302e-08
438	9.82354e-08
439	9.76416e-08
440	9.70488e-08
441	9.6457e-08
442	9.58662e-08
443	9.52764e-08
444	9.46876e-08
445	9.40999e-08
446	9.35133e-08
447	9.29277e-08
448	9.23432e-08
449	9.17598e-08
450	9.11775e-08
451	9.05963e-08
452	9.00162e-08
453	8.94372e-08
454	8.88594e-08
455	8.82827e-08
456	8.77072e-08
457	8.71328e-08
458	8.65596e-08
459	8.59876e-08
460	8.54168e-08
461	8.48472e-08
462	8.42788e-08
463	8.37116e-08
464	8.31456e-08
465	8.25809e-08
466	8.20174e-08
467	8.14552e-08
468	8.08943e-08
469	8.03346e-08
470	7.97761e-08
471	7.9219e-08
472	7.86632e-08
473	7.81086e-08
474	7.75554e-08
475	7.70035e-08
476	7.64529e-08
477	7.59036e-08
478	7.53557e-08
479	7.48091e-08
480	7.42638e-08
481	7.372e-08
482	7.31774e-08
483	7.26363e-08
484	7.20965e-08
485	7.15581e-08
486	7.10212e-08
487	7.04856e-08
488	6.99514e-08
489	6.94186e-08
490	6.88872e-08
491	6.83573e-08
492	6.78288e-08
493	6.73017e-08
494	6.67761e-08
495	6.62519e-08
496	6.57291e-08
497	6.52078e-08
498	6.4688e-08
499	6.41697e-08
500	6.36528e-08
501	6.31374e-08
502	6.26235e-08
503	6.2111e-08
504	6.16001e-08
505	6.10906e-08
506	6.05827e-08
507	6.00763e-08
508	5.95713e-08
509	5.90679e-08
510	5.8566e-08
511	5.80657e-08
512	5.75669e-08
513	5.70696e-08
514	5.65738e-08
515	5.60796e-08
516	5.55869e-08
517	5.50958e-08
518	5.46062e-08
519	5.41182e-08
520	5.36318e-08
521	5.31469e-08
522	5.26636e-08
523	5.21819e-08
524	5.17017e-08
525	5.12231e-08
526	5.07461e-08
527	5.02707e-08
528	4.97969e-08
529	4.93247e-08
530	4.88541e-08
531	4.8385e-08
532	4.79176e-08
533	4.74517e-08
534	4.69875e-08
535	4.65249e-08
536	4.60639e-08
537	4.56045e-08
538	4.51468e-08
539	4.46906e-08
540	4.42361e-08
541	4.37832e-08
542	4.33319e-08
543	4.28822e-08
544	4.24342e-08
545	4.19878e-08
546	4.15431e-08
547	4.11e-08
548	4.06585e-08
549	4.02187e-08
550	3.97805e-08
551	3.93439e-08
552	3.8909e-08
553	3.84758e-08
554	3.80442e-08
555	3.76142e-08
556	3.71859e-08
557	3.67593e-08
558	3.63343e-08
559	3.59109e-08
560	3.54892e-08
561	3.50692e-08
562	3.46509e-08
563	3.42341e-08
564	3.38191e-08
565	3.34057e-08
566	3.2994e-08
567	3.25839e-08
568	3.21756e-08
569	3.17688e-08
570	3.13638e-08
571	3.09604e-08
572	3.05586e-08
573	3.01586e-08
574	2.97602e-08
575	2.93635e-08
576	2.89684e-08
577	2.8575e-08
578	2.81833e-08
579	2.77933e-08
580	2.74049e-08
581	2.70182e-08
582	2.66331e-08
583	2.62498e-08
584	2.58681e-08
585	2.5488e-08
586	2.51097e-08
587	2.4733e-08
588	2.4358e-08
589	2.39846e-08
590	2.36129e-08
591	2.32429e-08
592	2.28746e-08
593	2.25079e-08
594	2.21429e-08
595	2.17795e-08
596	2.14179e-08
597	2.10578e-08
598	2.06995e-08
599	2.03428e-08
600	1.99878e-08
601	1.96344e-08
602	1.92827e-08
603	1.89327e-08
604	1.85843e-08
605	1.82376e-08
606	1.78925e-08
607	1.75491e-08
608	1.72074e-08
609	1.68673e-08
610	1.65288e-08
611	1.61921e-08
612	1.58569e-08
613	1.55234e-08
614	1.51916e-08
615	1.48614e-08
616	1.45329e-08
617	1.4206e-08
618	1.38807e-08
619	1.35571e-08
620	1.32351e-08
621	1.29148e-08
622	1.25961e-08
623	1.2279e-08
624	1.19636e-08
625	1.16498e-08
626	1.13376e-08
627	1.10271e-08
628	1.07182e-08
629	1.04109e-08
630	1.01053e-08
631	9.80122e-09
632	9.4988e-09
633	9.198e-09
634	8.89882e-09
635	8.60124e-09
636	8.30529e-09
637	8.01094e-09
638	7.7182e-09
639	7.42706e-09
640	7.13753e-09
641	6.8496e-09
642	6.56327e-09
643	6.27854e-09
644	5.9954e-09
645	5.71386e-09
646	5.4339e-09
647	5.15553e-09
648	4.87875e-09
649	4.60355e-09
650	4.32993e-09
651	4.05789e-09
652	3.78743e-09
653	3.51853e-09
654	3.25121e-09
655	2.98546e-09
656	2.72127e-09
657	2.45865e-09
658	2.19759e-09
659	1.93808e-09
660	1.68013e-09
661	1.42373e-09
662	1.16888e-09
663	9.15582e-10
664	6.63825e-10
665	4.13609e-10
666	1.64932e-10
667	8.22101e-11
668	3.27819e-10
669	5.71897e-10
670	8.14449e-10
671	1.05548e-09
672	1.29498e-09
673	1.53297e-09
674	1.76944e-09
675	2.0044e-09
676	2.23785e-09
677	2.4698e-09
678	2.70024e-09
679	2.92918e-09
680	3.15663e-09
681	3.38258e-09
682	3.60704e-09
683	3.83001e-09
684	4.0515e-09
685	4.27151e-09
686	4.49004e-09
687	4.70709e-09
688	4.92267e-09
689	5.13679e-09
690	5.34944e-09
691	5.56063e-09
692	5.77036e-09
693	5.97864e-09
694	6.18546e-09
695	6.39084e-09
696	6.59477e-09
697	6.79726e-09
698	6.99831e-09
699	7.19793e-09
700	7.39612e-09
701	7.59288e-09
702	7.78821e-09
703	7.98213e-09
704	8.17463e-09
705	8.36571e-09
706	8.55539e-09
707	8.74366e-09
708	8.93052e-09
709	9.11599e-09
710	9.30006e-09
711	9.48274e-09
712	9.66403e-09
713	9.84394e-09
714	1.00225e-08
715	1.01996e-08
716	1.03754e-08
717	1.05498e-08
718	1.07228e-08
719	1.08945e-08
720	1.10648e-08
721	1.12338e-08
722	1.14014e-08
723	1.15677e-08
724	1.17326e-08
725	1.18962e-08
726	1.20584e-08
727	1.22193e-08
728	1.23789e-08
729	1.25372e-08
730	1.26941e-08
731	1.28497e-08
732	1.3004e-08
733	1.3157e-08
734	1.33087e-08
735	1.34591e-08
736	1.36082e-08
737	1.3756e-08
738	1.39025e-08
739	1.40477e-08
740	1.41917e-08
741	1.43344e-08
742	1.44757e-08
743	1.46159e-08
744	1.47547e-08
745	1.48923e-08
746	1.50287e-08
747	1.51637e-08
748	1.52976e-08
749	1.54302e-08
750	1.55615e-08
751	1.56916e-08
752	1.58205e-08
753	1.59481e-08
754	1.60745e-08
755	1.61997e-08
756	1.63237e-08
757	1.64465e-08
758	1.6568e-08
759	1.66884e-08
760	1.68075e-08
761	1.69254e-08
762	1.70422e-08
763	1.71578e-08
764	1.72721e-08
765	1.73853e-08
766	1.74974e-08
767	1.76082e-08
768	1.77179e-08
769	1.78264e-08
770	1.79338e-08
771	1.804e-08
772	1.8145e-08
773	1.82489e-08
774	1.83516e-08
775	1.84533e-08
776	1.85537e-08
777	1.86531e-08
778	1.87513e-08
779	1.88484e-08
780	1.89444e-08
781	1.90392e-08
782	1.9133e-08
783	1.92256e-08
784	1.93172e-08
785	1.94076e-08
786	1.9497e-08
787	1.95852e-08
788	1.96724e-08
789	1.97585e-08
790	1.98435e-08
791	1.99274e-08
792	2.00103e-08
793	2.00921e-08
794	2.01729e-08
795	2.02526e-08
796	2.03312e-08
797	2.04088e-08
798	2.04853e-08
799	2.05608e-08
800	2.06353e-08
801	2.07088e-08
802	2.07812e-08
803	2.08526e-08
804	2.09229e-08
805	2.09923e-08
806	2.10606e-08
807	2.1128e-08
808	2.11943e-08
809	2.12597e-08
810	2.1324e-08
811	2.13874e-08
812	2.14497e-08
813	2.15111e-08
814	2.15715e-08
815	2.1631e-08
816	2.16895e-08
817	2.1747e-08
818	2.18035e-08
819	2.18591e-08
820	2.19138e-08
821	2.19675e-08
822	2.20202e-08
823	2.2072e-08
824	2.21229e-08
825	2.21729e-08
826	2.22219e-08
827	2.227e-08
828	2.23172e-08
829	2.23634e-08
830	2.24088e-08
831	2.24532e-08
832	2.24968e-08
833	2.25394e-08
834	2.25812e-08
835	2.26221e-08
836	2.2662e-08
837	2.27012e-08
838	2.27394e-08
839	2.27767e-08
840	2.28132e-08
841	2.28488e-08
842	2.28836e-08
843	2.29175e-08
844	2.29506e-08
845	2.29828e-08
846	2.30142e-08
847	2.30447e-08
848	2.30744e-08
849	2.31032e-08
850	2.31313e-08
851	2.31585e-08
852	2.31849e-08
853	2.32104e-08
854	2.32352e-08
855	2.32592e-08
856	2.32823e-08
857	2.33047e-08
858	2.33262e-08
859	2.3347e-08
860	2.3367e-08
861	2.33862e-08
862	2.34046e-08
863	2.34223e-08
864	2.34392e-08
865	2.34553e-08
866	2.34707e-08
867	2.34853e-08
868	2.34991e-08
869	2.35122e-08
870	2.35245e-08
871	2.35361e-08
872	2.3547e-08
873	2.35571e-08
874	2.35666e-08
875	2.35752e-08
876	2.35832e-08
877	2.35904e-08
878	2.3597e-08
879	2.36028e-08
880	2.36079e-08
881	2.36123e-08
882	2.3616e-08
883	2.3619e-08
884	2.36214e-08
885	2.3623e-08
886	2.3624e-08
887	2.36242e-08
888	2.36238e-08
889	2.36228e-08
890	2.3621e-08
891	2.36186e-08
892	2.36156e-08
893	2.36119e-08
894	2.36075e-08
895	2.36025e-08
896	2.35969e-08
897	2.35906e-08
898	2.35836e-08
899	2.35761e-08
900	2.35679e-08
901	2.35591e-08
902	2.35497e-08
903	2.35396e-08
904	2.3529e-08
905	2.35177e-08
906	2.35058e-08
907	2.34933e-08
908	2.34803e-08
909	2.34666e-08
910	2.34524e-08
911	2.34375e-08
912	2.34221e-08
913	2.34061e-08
914	2.33895e-08
915	2.33723e-08
916	2.33546e-08
917	2.33364e-08
918	2.33175e-08
919	2.32981e-08
920	2.32782e-08
921	2.32577e-08
922	2.32366e-08
923	2.3215e-08
924	2.31929e-08
925	2.31702e-08
926	2.3147e-08
927	2.31233e-08
928	2.30991e-08
929	2.30743e-08
930	2.3049e-08
931	2.30232e-08
932	2.29969e-08
933	2.29701e-08
934	2.29428e-08
935	2.2915e-08
936	2.28867e-08
937	2.28579e-08
938	2.28286e-08
939	2.27989e-08
940	2.27686e-08
941	2.27379e-08
942	2.27067e-08
943	2.2675e-08
944	2.26429e-08
945	2.26103e-08
946	2.25772e-08
947	2.25437e-08
948	2.25097e-08
949	2.24753e-08
950	2.24405e-08
951	2.24052e-08
952	2.23694e-08
953	2.23332e-08
954	2.22966e-08
955	2.22596e-08
956	2.22221e-08
957	2.21842e-08
958	2.21459e-08
959	2.21072e-08
960	2.2068e-08
961	2.20285e-08
962	2.19885e-08
963	2.19482e-08
964	2.19074e-08
965	2.18663e-08
966	2.18247e-08
967	2.17828e-08
968	2.17405e-08
969	2.16978e-08
970	2.16547e-08
971	2.16112e-08
972	2.15674e-08
973	2.15232e-08
974	2.14786e-08
975	2.14337e-08
976	2.13884e-08
977	2.13428e-08
978	2.12968e-08
979	2.12504e-08
980	2.12037e-08
981	2.11567e-08
982	2.11093e-08
983	2.10616e-08
984	2.10135e-08
985	2.09652e-08
986	2.09164e-08
987	2.08674e-08
988	2.0818e-08
989	2.07684e-08
990	2.07184e-08
991	2.06681e-08
992	2.06174e-08
993	2.05665e-08
994	2.05153e-08
995	2.04637e-08
996	2.04119e-08
997	2.03598e-08
998	2.03074e-08
999	2.02547e-08
1000	2.02017e-08
1001	2.01484e-08
1002	2.00948e-08
1003	2.0041e-08
1004	1.99869e-08
1005	1.99325e-08
1006	1.98779e-08
1007	1.98229e-08
1008	1.97678e-08
1009	1.97123e-08
1010	1.96566e-08
1011	1.96007e-08
1012	1.95445e-08
1013	1.9488e-08
1014	1.94314e-08
1015	1.93744e-08
1016	1.93172e-08
1017	1.92598e-08
1018	1.92022e-08
1019	1.91443e-08
1020	1.90862e-08
1021	1.90279e-08
1022	1.89693e-08
1023	1.89105e-08
1024	1.88515e-08
1025	1.87923e-08
1026	1.87329e-08
1027	1.86733e-08
1028	1.86134e-08
1029	1.85534e-08
1030	1.84932e-08
1031	1.84327e-08
1032	1.83721e-08
1033	1.83112e-08
1034	1.82502e-08
1035	1.8189e-08
1036	1.81276e-08
1037	1.8066e-08
1038	1.80043e-08
1039	1.79423e-08
1040	1.78802e-08
1041	1.78179e-08
1042	1.77555e-08
1043	1.76928e-08
1044	1.763e-08
1045	1.75671e-08
1046	1.7504e-08
1047	1.74407e-08
1048	1.73773e-08
1049	1.73137e-08
1050	1.725e-08
1051	1.71861e-08
1052	1.71221e-08
1053	1.70579e-08
1054	1.69936e-08
1055	1.69291e-08
1056	1.68646e-08
1057	1.67998e-08
1058	1.6735e-08
1059	1.667e-08
1060	1.66049e-08
1061	1.65397e-08
1062	1.64744e-08
1063	1.64089e-08
1064	1.63433e-08
1065	1.62776e-08
1066	1.62118e-08
1067	1.61459e-08
1068	1.60799e-08
1069	1.60137e-08
1070	1.59475e-08
1071	1.58812e-08
1072	1.58147e-08
1073	1.57482e-08
1074	1.56816e-08
1075	1.56149e-08
1076	1.55481e-08
1077	1.54812e-08
1078	1.54142e-08
1079	1.53471e-08
1080	1.528e-08
1081	1.52128e-08
1082	1.51455e-08
1083	1.50781e-08
1084	1.50107e-08
1085	1.49432e-08
1086	1.48756e-08
1087	1.4808e-08
1088	1.47402e-08
1089	1.46725e-08
1090	1.46046e-08
1091	1.45368e-08
1092	1.44688e-08
1093	1.44008e-08
1094	1.43328e-08
1095	1.42647e-08
1096	1.41965e-08
1097	1.41283e-08
1098	1.40601e-08
1099	1.39918e-08
1100	1.39235e-08
1101	1.38552e-08
1102	1.37868e-08
1103	1.37184e-08
1104	1.36499e-08
1105	1.35814e-08
1106	1.35129e-08
1107	1.34444e-08
1108	1.33758e-08
1109	1.33072e-08
1110	1.32386e-08
